           5.00           5.00           5.00           5.00           5.00           5.00           5.00           5.64          15.53          27.99          82.90         273.17         497.97         736.83         749.12         807.82         861.05         920.30         986.89        1035.70        1068.30        1096.16        1122.61        1124.09        1117.80        1109.92        1170.46        2229.94        4632.11        4975.27        4964.11        4951.55        4947.40        4953.56        4943.18        4924.61        4891.77        4842.80        4784.04        4671.19        4479.04        4471.23        4556.73        4620.44        4710.75        4786.52        4895.40        4962.09        5022.81        4950.91        4960.86        4993.98        5188.88        5356.65        5465.04        5469.71        5504.70        5520.74        5480.34        5495.77        5563.69        5583.71        5591.34        5525.04        5443.95        5356.82        5323.89        5282.99        5276.23        5236.86        5171.18        5176.82        5203.42        5106.03        4931.99        4981.53        5045.78        5071.86        5062.76        5222.56        5216.53        5340.02        5259.11        5067.49        5162.45        5188.54        5300.03
           5.00           5.00           5.00           5.00           5.00           5.00           5.48           8.43          17.86          43.11         130.40         346.36         565.16         737.80         796.19         843.04         890.57         935.32         973.41         996.97        1011.94        1024.18        1027.07        1021.52        1030.50        1090.17        1468.62        2826.69        4403.64        4947.06        4969.88        4963.88        4963.35        4965.81        4955.23        4932.03        4894.59        4846.09        4774.61        4633.55        4508.17        4508.61        4572.78        4637.13        4699.46        4755.16        4808.28        4867.15        4927.50        4956.08        4989.46        5050.66        5177.85        5314.76        5410.61        5457.55        5492.55        5497.83        5473.25        5468.63        5499.09        5530.25        5549.04        5546.25        5500.65        5400.57        5347.56        5294.54        5289.14        5276.67        5230.51        5185.72        5144.56        5093.42        5068.85        5090.40        5039.31        5065.14        5107.95        5208.10        5205.09        5250.69        5223.81        5204.00        5261.40        5219.57        5152.81
           5.00           5.00           5.00           5.00           5.00           5.00           5.28           9.11          19.88          51.59         164.93         376.35         616.31         742.23         804.06         851.99         893.98         930.77         959.86         977.08         980.76         969.44         930.51         884.97         898.12        1024.58        1648.37        3158.23        4597.64        4975.31        4977.56        4976.93        4978.57        4974.78        4963.91        4934.85        4891.28        4837.35        4738.25        4606.44        4519.43        4541.79        4604.39        4633.64        4674.20        4698.80        4714.79        4748.63        4809.08        4861.84        4922.29        4995.11        5135.17        5303.49        5413.76        5458.73        5466.11        5461.21        5452.38        5452.13        5461.48        5484.85        5501.20        5502.20        5468.13        5409.91        5314.20        5286.12        5274.88        5266.61        5217.53        5156.26        5100.41        5094.05        5135.59        5153.91        5139.59        5163.52        5231.94        5210.65        5223.09        5196.13        5227.54        5247.48        5236.73        5215.35        5092.48
           5.00           5.00           5.00           5.00           5.00           5.07           7.44          12.39          24.08          63.08         186.95         432.89         633.57         751.37         800.86         835.83         871.84         906.92         936.85         956.07         962.08         940.04         869.18         769.55         757.91         962.10        1798.50        3517.49        4718.69        5005.98        5013.07        4997.27        4988.44        4982.39        4958.87        4918.18        4860.50        4771.39        4678.24        4597.41        4560.61        4601.74        4623.88        4630.34        4622.25        4598.34        4562.90        4587.40        4676.66        4750.95        4850.20        4967.35        5127.96        5318.80        5441.43        5471.18        5464.95        5452.86        5448.48        5450.94        5447.52        5458.03        5452.49        5462.55        5463.59        5388.42        5338.08        5274.94        5267.49        5263.74        5217.73        5172.22        5135.64        5142.55        5173.37        5164.23        5162.70        5208.30        5227.46        5203.94        5168.55        5185.60        5190.45        5186.89        5192.86        5144.93        5093.19
           5.00           5.00           5.00           5.00           5.04           6.78          11.67          18.47          31.37          79.28         235.03         483.41         671.16         756.26         788.13         812.20         841.42         874.08         904.14         929.13         944.67         934.42         877.05         793.70         757.44        1000.82        2020.91        3802.72        4853.86        5033.69        5046.49        5023.47        4998.43        4976.65        4943.10        4883.42        4770.16        4697.53        4649.71        4617.54        4628.66        4642.15        4628.66        4579.80        4524.12        4439.12        4420.80        4511.13        4649.37        4789.71        4925.92        5059.92        5201.12        5337.51        5427.86        5454.98        5452.77        5461.42        5480.11        5477.02        5462.47        5442.60        5426.82        5419.98        5430.50        5401.95        5319.04        5280.98        5267.00        5262.15        5231.11        5180.11        5171.86        5153.28        5169.60        5200.00        5186.74        5214.60        5232.59        5186.76        5154.00        5127.07        5120.86        5107.88        5107.07        5074.84        4999.64
           5.00           5.00           5.00           5.01           5.74          10.44          16.88          24.32          39.34         111.17         316.11         565.78         720.61         775.62         793.91         804.63         823.19         849.69         876.64         899.47         914.83         921.43         917.66         896.89         893.26        1132.76        2195.42        3948.41        4878.56        5029.36        5036.55        5024.32        4997.32        4962.11        4899.53        4788.59        4690.13        4642.49        4641.77        4652.68        4652.41        4639.68        4581.07        4482.22        4351.61        4283.53        4395.16        4582.82        4786.41        4944.83        5084.06        5212.46        5306.59        5376.79        5413.94        5427.66        5439.96        5468.89        5497.34        5529.13        5511.12        5469.42        5421.03        5396.64        5411.47        5373.99        5309.67        5268.10        5244.64        5220.10        5193.06        5176.11        5142.03        5134.51        5140.61        5164.71        5182.20        5182.68        5188.27        5177.03        5142.68        5098.54        5052.87        5033.05        5051.78        5016.97        4951.49
           5.00           5.00           5.00           5.16           8.06          14.01          21.42          27.81          50.28         163.23         405.71         654.34         765.52         798.46         804.91         805.49         813.97         831.86         852.87         872.26         885.08         890.28         904.84         923.35         937.05        1151.65        2080.90        3634.95        4690.14        4969.57        5023.88        5003.15        4965.95        4892.40        4784.00        4678.47        4607.37        4622.17        4631.94        4622.53        4597.83        4559.92        4468.05        4311.49        4186.99        4289.32        4504.79        4764.18        4953.72        5097.27        5210.86        5316.63        5377.13        5411.15        5421.78        5426.74        5431.96        5452.27        5505.86        5543.86        5533.59        5489.81        5427.39        5389.47        5358.83        5322.21        5277.78        5253.42        5229.40        5202.45        5182.07        5175.25        5169.57        5151.76        5163.14        5168.28        5180.72        5162.56        5167.42        5148.77        5090.81        5020.81        5007.04        5002.39        4995.12        4991.78        4939.49
           5.00           5.00           5.01           5.91          10.29          17.61          24.12          31.39          65.51         208.31         469.84         699.03         788.60         806.40         806.18         803.32         805.56         815.10         827.76         842.14         856.41         864.88         873.75         881.05         869.96         972.12        1566.78        2800.69        3777.13        4469.61        4856.64        4978.10        4875.89        4770.71        4647.58        4574.65        4563.62        4588.87        4593.07        4552.02        4489.59        4405.71        4261.39        4124.62        4166.58        4415.70        4719.62        4923.21        5068.07        5196.59        5288.58        5354.09        5404.55        5422.56        5430.65        5435.00        5449.29        5468.92        5492.60        5514.73        5503.06        5457.48        5415.98        5366.51        5342.81        5304.52        5268.26        5250.92        5228.45        5200.64        5186.01        5181.75        5168.81        5163.90        5161.70        5163.12        5161.98        5146.92        5126.05        5077.76        5015.74        4996.38        4992.62        4985.10        5017.60        4957.25        4900.14
           5.00           5.00           5.08           6.90          12.74          20.52          27.24          34.80          73.78         215.15         473.88         688.72         782.77         801.77         801.74         799.63         799.03         801.45         806.49         815.13         828.03         841.64         846.11         854.36         858.89         965.63        1365.38        2010.65        2749.28        3428.94        4311.88        4780.18        4751.60        4616.63        4549.38        4511.41        4517.33        4535.08        4514.39        4481.01        4411.80        4294.60        4148.84        4158.74        4366.56        4667.05        4917.29        5039.54        5175.90        5298.41        5365.44        5403.12        5417.80        5427.91        5437.38        5448.43        5446.29        5453.73        5461.96        5463.76        5451.68        5421.63        5380.08        5357.60        5323.29        5300.77        5278.90        5249.85        5214.54        5191.09        5181.93        5181.70        5171.29        5157.25        5161.84        5153.91        5154.67        5120.78        5081.75        5055.23        5025.79        5005.70        4991.61        4975.97        4951.34        4926.53        4934.86
           5.00           5.00           5.26           7.99          14.98          22.34          28.74          35.40          67.30         192.52         428.81         643.99         758.65         791.20         795.20         796.28         795.70         795.50         797.94         804.26         818.40         821.77         832.26         867.30        1003.84        1403.25        1959.07        2395.89        2677.88        3234.12        4014.98        4545.15        4579.51        4490.59        4448.43        4448.05        4438.70        4430.80        4419.53        4379.83        4276.91        4175.96        4235.86        4413.96        4663.39        4931.76        5045.19        5155.02        5265.94        5370.82        5423.86        5438.05        5428.65        5424.79        5430.13        5428.52        5434.08        5431.56        5430.31        5434.78        5428.06        5404.37        5362.58        5331.75        5302.12        5281.34        5259.19        5231.14        5208.89        5185.62        5178.43        5180.78        5168.19        5158.61        5153.67        5145.31        5134.13        5095.10        5055.19        5028.29        5009.09        4969.10        4936.60        4896.91        4890.21        4855.89        4786.58
