    27.96184540    27.95804049    27.95423558    27.95043067    27.94662577    27.94282086    27.93901595    27.93521104    27.93140614    27.92760123    27.92379632    27.91999141    27.91618651    27.91238160    27.90857669    27.90477178    27.90096687    27.89716197    27.89335706    27.88955215    27.88574724    27.88194234    27.87813743    27.87433252    27.87052761    27.86672270    27.86291780    27.85911289    27.85530798    27.85150307    27.84769817    27.84389326    27.84008835    27.83628344    27.83247853    27.82867363    27.82486872    27.82106381    27.81725890    27.81345400    27.80964909    27.80584418    27.80203927    27.79823437    27.79442946    27.79062455    27.78681964    27.78301473    27.77920983    27.77540492    27.77160001    27.76779510    27.76399020    27.76018529    27.75638038    27.75257547    27.74877056    27.74496566    27.74116075    27.73735584    27.73355093    27.72974603    27.72594112    27.72213621    27.71833130    27.71452639    27.71072149    27.70691658    27.70311167    27.69930676    27.69550186    27.69169695    27.68789204    27.68408713    27.68028223    27.67647732    27.67267241    27.66886750    27.66506259    27.66125769    27.65745278    27.65364787    27.64984296    27.64603806
    28.20917783    28.20537293    28.20156802    28.19776311    28.19395820    28.19015330    28.18634839    28.18254348    28.17873857    28.17493366    28.17112876    28.16732385    28.16351894    28.15971403    28.15590913    28.15210422    28.14829931    28.14449440    28.14068950    28.13688459    28.13307968    28.12927477    28.12546986    28.12166496    28.11786005    28.11405514    28.11025023    28.10644533    28.10264042    28.09883551    28.09503060    28.09122569    28.08742079    28.08361588    28.07981097    28.07600606    28.07220116    28.06839625    28.06459134    28.06078643    28.05698152    28.05317662    28.04937171    28.04556680    28.04176189    28.03795699    28.03415208    28.03034717    28.02654226    28.02273736    28.01893245    28.01512754    28.01132263    28.00751772    28.00371282    27.99990791    27.99610300    27.99229809    27.98849319    27.98468828    27.98088337    27.97707846    27.97327355    27.96946865    27.96566374    27.96185883    27.95805392    27.95424902    27.95044411    27.94663920    27.94283429    27.93902939    27.93522448    27.93141957    27.92761466    27.92380975    27.92000485    27.91619994    27.91239503    27.90859012    27.90478522    27.90098031    27.89677835    27.89172272
    28.45651027    28.45270536    28.44890046    28.44509555    28.44129064    28.43748573    28.43368082    28.42987592    28.42607101    28.42226610    28.41846119    28.41465629    28.41085138    28.40704647    28.40324156    28.39943666    28.39563175    28.39182684    28.38802193    28.38421702    28.38041212    28.37660721    28.37280230    28.36899739    28.36519249    28.36138758    28.35758267    28.35377776    28.34997285    28.34616795    28.34236304    28.33855813    28.33475322    28.33094832    28.32714341    28.32333850    28.31953359    28.31572868    28.31192378    28.30811887    28.30431396    28.30050905    28.29670415    28.29289924    28.28909433    28.28528942    28.28148452    28.27767961    28.27387470    28.27006979    28.26626488    28.26245998    28.25865507    28.25485016    28.25104525    28.24724035    28.24343544    28.23963053    28.23582562    28.23202071    28.22821581    28.22441090    28.22060599    28.21680108    28.21299618    28.20919127    28.20538636    28.20158145    28.19777654    28.19397164    28.19016673    28.18636182    28.18255691    28.17875201    28.17494710    28.17114219    28.16733728    28.16353238    28.15972747    28.15592256    28.15211765    28.14751864    28.14246302    28.13740739
    28.70384271    28.70003780    28.69623289    28.69242798    28.68862308    28.68481817    28.68101326    28.67720835    28.67340345    28.66959854    28.66579363    28.66198872    28.65818382    28.65437891    28.65057400    28.64676909    28.64296418    28.63915928    28.63535437    28.63154946    28.62774455    28.62393965    28.62013474    28.61632983    28.61252492    28.60872001    28.60491511    28.60111020    28.59730529    28.59350038    28.58969548    28.58589057    28.58208566    28.57828075    28.57447584    28.57067094    28.56686603    28.56306112    28.55925621    28.55545131    28.55164640    28.54784149    28.54403658    28.54023168    28.53642677    28.53262186    28.52881695    28.52501204    28.52120714    28.51740223    28.51359732    28.50979241    28.50598751    28.50218260    28.49837769    28.49457278    28.49076787    28.48696297    28.48315806    28.47935315    28.47554824    28.47174334    28.46793843    28.46413352    28.46032861    28.45652370    28.45271880    28.44891389    28.44510898    28.44130407    28.43749917    28.43369426    28.42988935    28.42608444    28.42227954    28.41847463    28.41466972    28.41086481    28.40705990    28.40325500    28.39825893    28.39320331    28.38814769    28.38309206
    28.95117514    28.94737024    28.94356533    28.93976042    28.93595551    28.93215061    28.92834570    28.92454079    28.92073588    28.91693098    28.91312607    28.90932116    28.90551625    28.90171134    28.89790644    28.89410153    28.89029662    28.88649171    28.88268681    28.87888190    28.87507699    28.87127208    28.86746717    28.86366227    28.85985736    28.85605245    28.85224754    28.84844264    28.84463773    28.84083282    28.83702791    28.83322300    28.82941810    28.82561319    28.82180828    28.81800337    28.81419847    28.81039356    28.80658865    28.80278374    28.79897884    28.79517393    28.79136902    28.78756411    28.78375920    28.77995430    28.77614939    28.77234448    28.76853957    28.76473467    28.76092976    28.75712485    28.75331994    28.74951503    28.74571013    28.74190522    28.73810031    28.73429540    28.73049050    28.72668559    28.72288068    28.71907577    28.71527086    28.71146596    28.70766105    28.70385614    28.70005123    28.69624633    28.69244142    28.68863651    28.68483160    28.68102670    28.67722179    28.67341688    28.66961197    28.66580706    28.66200216    28.65819725    28.65405485    28.64899922    28.64394360    28.63888798    28.63383235    28.62877673
    29.19850758    29.19470267    29.19089777    29.18709286    29.18328795    29.17948304    29.17567813    29.17187323    29.16806832    29.16426341    29.16045850    29.15665360    29.15284869    29.14904378    29.14523887    29.14143397    29.13762906    29.13382415    29.13001924    29.12621433    29.12240943    29.11860452    29.11479961    29.11099470    29.10718980    29.10338489    29.09957998    29.09577507    29.09197016    29.08816526    29.08436035    29.08055544    29.07675053    29.07294563    29.06914072    29.06533581    29.06153090    29.05772600    29.05392109    29.05011618    29.04631127    29.04250636    29.03870146    29.03489655    29.03109164    29.02728673    29.02348183    29.01967692    29.01587201    29.01206710    29.00826219    29.00445729    29.00065238    28.99684747    28.99304256    28.98923766    28.98543275    28.98162784    28.97782293    28.97401802    28.97021312    28.96640821    28.96260330    28.95879839    28.95499349    28.95118858    28.94738367    28.94357876    28.93977386    28.93596895    28.93216404    28.92835913    28.92455422    28.92074932    28.91694441    28.91313950    28.90933459    28.90479514    28.89973952    28.89468389    28.88962827    28.88457265    28.87951702    28.87446140
    29.44584002    29.44203511    29.43823020    29.43442529    29.43062039    29.42681548    29.42301057    29.41920566    29.41540076    29.41159585    29.40779094    29.40398603    29.40018113    29.39637622    29.39257131    29.38876640    29.38496149    29.38115659    29.37735168    29.37354677    29.36974186    29.36593696    29.36213205    29.35832714    29.35452223    29.35071732    29.34691242    29.34310751    29.33930260    29.33549769    29.33169279    29.32788788    29.32408297    29.32027806    29.31647315    29.31266825    29.30886334    29.30505843    29.30125352    29.29744862    29.29364371    29.28983880    29.28603389    29.28222899    29.27842408    29.27461917    29.27081426    29.26700935    29.26320445    29.25939954    29.25559463    29.25178972    29.24798482    29.24417991    29.24037500    29.23657009    29.23276518    29.22896028    29.22515537    29.22135046    29.21754555    29.21374065    29.20993574    29.20613083    29.20232592    29.19852101    29.19471611    29.19091120    29.18710629    29.18330138    29.17949648    29.17569157    29.17188666    29.16808175    29.16427685    29.16047194    29.15553543    29.15047981    29.14542418    29.14036856    29.13531294    29.13025732    29.12520169    29.12014607
    29.69317245    29.68936755    29.68556264    29.68175773    29.67795282    29.67414792    29.67034301    29.66653810    29.66273319    29.65892829    29.65512338    29.65131847    29.64751356    29.64370865    29.63990375    29.63609884    29.63229393    29.62848902    29.62468412    29.62087921    29.61707430    29.61326939    29.60946448    29.60565958    29.60185467    29.59804976    29.59424485    29.59043995    29.58663504    29.58283013    29.57902522    29.57522031    29.57141541    29.56761050    29.56380559    29.56000068    29.55619578    29.55239087    29.54858596    29.54478105    29.54097615    29.53717124    29.53336633    29.52956142    29.52575651    29.52195161    29.51814670    29.51434179    29.51053688    29.50673198    29.50292707    29.49912216    29.49531725    29.49151234    29.48770744    29.48390253    29.48009762    29.47629271    29.47248781    29.46868290    29.46487799    29.46107308    29.45726817    29.45346327    29.44965836    29.44585345    29.44204854    29.43824364    29.43443873    29.43063382    29.42682891    29.42302401    29.41921910    29.41541419    29.41133135    29.40627572    29.40122010    29.39616448    29.39110885    29.38605323    29.38099761    29.37594199    29.37088636    29.36583074
    29.94050489    29.93669998    29.93289508    29.92909017    29.92528526    29.92148035    29.91767545    29.91387054    29.91006563    29.90626072    29.90245581    29.89865091    29.89484600    29.89104109    29.88723618    29.88343128    29.87962637    29.87582146    29.87201655    29.86821164    29.86440674    29.86060183    29.85679692    29.85299201    29.84918711    29.84538220    29.84157729    29.83777238    29.83396747    29.83016257    29.82635766    29.82255275    29.81874784    29.81494294    29.81113803    29.80733312    29.80352821    29.79972331    29.79591840    29.79211349    29.78830858    29.78450367    29.78069877    29.77689386    29.77308895    29.76928404    29.76547914    29.76167423    29.75786932    29.75406441    29.75025950    29.74645460    29.74264969    29.73884478    29.73503987    29.73123497    29.72743006    29.72362515    29.71982024    29.71601533    29.71221043    29.70840552    29.70460061    29.70079570    29.69699080    29.69318589    29.68938098    29.68557607    29.68177117    29.67796626    29.67416135    29.67035644    29.66655153    29.66207164    29.65701601    29.65196039    29.64690477    29.64184915    29.63679352    29.63173790    29.62668228    29.62162665    29.61657103    29.61151541
    30.18783733    30.18403242    30.18022751    30.17642261    30.17261770    30.16881279    30.16500788    30.16120297    30.15739807    30.15359316    30.14978825    30.14598334    30.14217844    30.13837353    30.13456862    30.13076371    30.12695880    30.12315390    30.11934899    30.11554408    30.11173917    30.10793427    30.10412936    30.10032445    30.09651954    30.09271463    30.08890973    30.08510482    30.08129991    30.07749500    30.07369010    30.06988519    30.06608028    30.06227537    30.05847047    30.05466556    30.05086065    30.04705574    30.04325083    30.03944593    30.03564102    30.03183611    30.02803120    30.02422630    30.02042139    30.01661648    30.01281157    30.00900666    30.00520176    30.00139685    29.99759194    29.99378703    29.98998213    29.98617722    29.98237231    29.97856740    29.97476249    29.97095759    29.96715268    29.96334777    29.95954286    29.95573796    29.95193305    29.94812814    29.94432323    29.94051833    29.93671342    29.93290851    29.92910360    29.92529869    29.92149379    29.91768888    29.91281193    29.90775631    29.90270068    29.89764506    29.89258944    29.88753381    29.88247819    29.87742257    29.87236695    29.86731132    29.86225570    29.85720008
